,weight,ekor,selling_price
2545,230.0,3,13800000.0
2546,116.0,1,7424000.0
2547,233.45,2,47.9
2548,257.0,4,51.7
2549,1016.35,20,57.25
2550,27.0,0,40.075
2551,47.0,0,25.0
2552,698.22,7,35637148.8
2553,588.8,8,31812864.0
2554,562.72,9,31174688.0
2555,345.48,7,20549150.4
2556,3175.68,72,191684044.8
2557,501.19,5,26067894.28
2558,9.69,0,382755.0
2559,563.7,8,33735190.2
2560,23.92,0,1210352.0
2561,529.28,10,34208160.32
2562,6.88,0,363264.0
2563,328.5,8,24637500.0
2564,741.5,18,55612500.0
2565,125.0,1,6250000.0
2566,373.14,2,14552460.0
2567,15.0,0,0.0
2569,526.66,4,25237547.2
2570,56.0,0,2156000.0
2571,1.26,0,0.0
2572,994.22,10,55258747.6
2573,25.88,0,1006887.28
2574,24.0,0,840000.0
2575,111.78,0,4135860.0
2576,13.0,0,481000.0
2577,2.88,0,106560.0
2578,344.28,4,19107540.0
2580,812.0,12,49694400.0
2582,339.0,3,17526300.0
2583,26.0,0,910000.0
2584,503.0,9,66000.0
2585,120.0,1,7080000.0
2586,503.0,9,33198000.0
2587,323.4,2,13796244.0
2588,501.4,5,26032688.0
2589,620.7,9,36248880.0
2590,722.0,13,45052800.0
2591,8.2,0,466662.0
2592,8.7,0,297070.2
2593,2562.3,63,191608794.0
2594,174.0,3,11461380.0
2595,66.2,0,2979000.0
2600,900.0,16,55350000.0
2601,2690.79,36,0.0
2602,0.0,0,0.0
2604,352.0,1,15840000.0
2605,109.0,0,76.0
2606,15.0,0,15.0
2607,1322.61,17,0.0
2608,1480.0,7,59200000.0
2615,17.0,0,17.0
2616,150.0,0,4500000.0
2619,90.0,0,90.0
2620,875.33,9,43145015.7
2621,914.4,12,52059535.2
2626,200.0,1,10200000.0
2627,105.0,0,3675000.0
2628,200.0,2,11600000.0
2629,600.0,17,43800000.0
2630,46.9,0,2054220.0
2631,68.83,0,3771884.0
2632,214.85,2,12762090.0
2634,421.36,2,16180224.0
2636,15.0,0,732000.0
2637,477.72,3,22835016.0
2638,10.0,0,380000.0
2639,38.44,0,1383840.0
2640,1296.52,14,73875709.6
2641,15.72,0,627007.92
2642,51.38,0,1901060.0
2643,2.88,0,106560.0
2644,119.0,0,5402600.0
2646,432.0,3,21254400.0
2648,8007.0,194,505401840.0
2649,1281.0,19,78909600.0
2650,7.5,0,202500.0
2651,234.5,2,7035000.0
2652,111.5,2,4926516.0
2653,4000.0,66,129000.0
2654,6900.0,179,140000.0
2655,373.15,6,22724835.0
2656,540.0,13,36180000.0
2657,5.0,0,335000.0
2658,239.22,5,15788520.0
2659,1290.0,32,86430000.0
2660,1697.32,12,74682080.0
2663,37.5,0,1545375.0
2664,205.35,2,13019190.0
2667,337.0,2,16850000.0
2668,360.0,4,18000000.0
2669,360.0,5,18000000.0
2670,1700.0,36,122400000.0
2671,268.0,3,14793600.0
2672,1444.0,24,83174400.0
2673,100.0,0,5000000.0
2674,150.0,1,8700000.0
2675,297.6,3,18748800.0
2676,509.96,4,26568916.0
2677,6.01,0,187872.6
2678,0.39,0,14605.5
2679,0.11,0,2200.0
2680,474.18,4,24752196.0
2681,8.03,0,293416.2
2682,1428.45,17,74565090.0
2683,370.78,3,11612829.6
2684,5300.0,151,768500000.0
2689,25.0,0,25.0
2691,642.15,6,36409905.0
2692,1.25,0,42525.0
2693,0.39,0,14605.5
2694,0.11,0,2200.0
2695,685.46,8,40579232.0
2696,2.59,0,107329.6
2697,294.06,5,18378750.0
2698,0.81,0,30375.0
2699,1.33,0,58187.5
2700,451.56,8,27996720.0
2701,12.57,0,467604.0
2702,2209.53,43,134118471.0
2703,90.55,1,4762930.0
2704,347.01,6,12638104.2
2705,25.0,0,1050000.0
2708,827.76,10,47606522.0
2709,2539.86,50,169377428.0
2710,850.0,17,54400000.0
2711,175.0,1,8575000.0
2712,221.0,3,11934000.0
2713,199.4,3,12163400.0
2714,1161.0,23,74304000.0
2715,5.25,0,315000.0
2716,1.35,0,81000.0
2717,2.2,0,132000.0
2718,2.85,0,171000.0
2719,3.3,0,198000.0
2720,5.2,0,312000.0
2721,623.89,6,34750673.0
2722,0.28,0,9357.6
2723,0.39,0,14605.5
2724,0.11,0,2200.0
2725,522.91,6,29282960.0
2726,9.84,0,385728.0
2727,237.75,3,13789500.0
2728,35.7,0,1242360.0
2729,1256.04,23,75111192.0
2730,93.86,1,4796246.0
2731,125.39,2,4498993.2
2732,906.03,16,56055170.07
2733,6.36,0,139920.0
2734,60.0,0,2700000.0
2735,100.0,0,4500000.0
2736,127.0,0,5715000.0
2737,328.0,1,15088000.0
2738,4972.44,98,314854900.8
2739,29.76,0,803520.0
2740,32.0,0,1418368.0
2741,16.0,0,160000.0
2742,160.0,3,1120000.0
2759,148.0,1,7192800.0
2760,176.0,2,11950400.0
2761,155.0,3,13294350.0
2763,419.4,13,41101200.0
2777,1084.15,17,55942140.0
2778,1397.34,28,76294764.0
2779,4101.9,82,214119180.0
2780,100.0,1,7200000.0
2781,400.0,7,29440000.0
2782,100.0,1,6600000.0
2784,280.0,0,8120000.0
2785,2700.0,90,288900000.0
2786,4500.0,102,360000000.0
2787,127.5,1,6247500.0
2788,104.0,0,5408000.0
2789,586.0,8,29300000.0
2790,15.0,0,900000.0
2791,28.0,0,1400000.0
2792,388.0,4,21107200.0
2793,58.6,0,2051000.0
2794,431.18,7,26512688.0
2795,25.24,0,1095000.0
2796,1427.9,25,88244220.0
2797,142.0,2,5680000.0
2798,2.0,0,120000.0
2799,2.1,0,126000.0
2800,1.8,0,108000.0
2801,1.65,0,99000.0
2802,1.7,0,102000.0
2803,2.1,0,126000.0
2804,3.5,0,210000.0
2805,5.5,0,330000.0
2806,428.15,3,20979350.0
2807,460.0,5,23920000.0
2808,325.0,5,19467500.0
2809,2020.0,50,149480000.0
2814,998.5,10,52920500.0
2815,404.31,6,25411287.81
2816,2191.49,52,174891467.56
2817,991.03,10,52921002.0
2818,1.0,0,25000.0
2820,1741.0,13,0.0
2821,327.0,2,14911200.0
2822,87.0,0,1740000.0
2823,417.0,5,23610540.0
2824,483.08,6,28743260.0
2825,90.27,1,1805400.0
2826,25.0,0,250000.0
2827,19.0,0,1159000.0
2828,2287.72,32,139550920.0
2841,7000.0,194,840000000.0
2842,100.0,0,3900000.0
2843,330.0,3,17490000.0
2844,200.0,1,0.0
2845,350.0,1,350.0
2846,200.0,1,200.0
2847,150.0,1,150.0
2848,100.0,0,100.0
2849,495.78,2,14179308.0
2850,15000.0,42,225000000.0
2851,171.95,1,7067145.0
2852,106.34,0,2658500.0
2853,850.5,7,39548250.0
2854,124.0,0,2480000.0
2858,200.0,2,13000000.0
2860,1477.0,11,0.0
2861,805.81,10,0.0
2862,909.32,11,51285648.0
2863,36.3,0,1228392.0
2864,3262.6,82,242411180.0
2865,187.43,3,11635654.4
2866,133.07,3,5932260.6
2868,863.6,10,0.0
2872,300.0,3,1.0
2873,250.0,2,0.893
2874,250.0,1,1.0
2875,300.0,4,300.0
2876,1000.0,17,1000.0
2877,100.0,0,4500000.0
2878,550.0,2,23650000.0
2879,732.2,6,36961456.0
2880,15.3,0,463406.4
2881,768.2,12,47705220.0
2882,5.3,0,197478.0
2883,1143.8,22,79665670.0
2884,11.2,0,504000.0
2885,7.0,0,0.0
2894,560.7,5,31399200.0
2895,15.74,0,472200.0
2896,10.8,0,362880.0
2897,870.3,12,58310100.0
2898,38.2,0,1337000.0
2899,1330.0,21,87181500.0
2900,57.0,0,2241810.0
2901,231.0,1,6930000.0
2902,6500.0,147,728000000.0
2912,79.0,0,3871000.0
2913,93.0,0,4929000.0
2914,185.25,2,12226500.0
2915,100.0,0,0.0
2916,150.0,1,0.0
2917,150.0,1,0.0
2918,150.0,2,0.0
2919,150.0,3,0.0
2920,150.0,4,150.0
2921,750.0,22,51750000.0
2922,120.0,1,6780000.0
2923,394.4,2,17353600.0
2924,15.86,0,0.0
2926,479.7,4,24119316.0
2927,48.0,0,1728000.0
2928,998.34,10,53690725.2
2929,65.78,0,2433860.0
2930,2.0,0,0.0
2931,5.28,0,0.0
2932,99.0,0,4059000.0
2933,12.0,0,552000.0
2934,483.0,10,27531000.0
2935,161.7,3,9216900.0
2936,203.9,3,13212720.0
2937,270.2,6,20400100.0
2938,213.66,6,18107685.0
2939,303.88,10,26133680.0
2940,172.4,2,9669396.0
2941,743.3,27,67787136.0
2942,135.0,0,5130000.0
2948,132.0,1,7128000.0
2955,606.2,6,606.2
2956,497.53,7,497.53
2957,1153.0,23,1153.0
2958,3.5,0,3.5
2959,383.5,2,16383120.0
2960,407.8,4,21140352.0
2961,615.7,8,35193412.0
2962,667.1,12,41306832.0
2963,66.5,0,3758580.0
2964,5.0,0,190000.0
2965,215.5,4,13533400.0
2966,2490.9,61,185173506.0
2967,49.5,0,2227500.0
2968,255.0,2,14025000.0
2975,35.0,0,49000.0
2976,530.0,6,28090000.0
2977,80.0,0,3600000.0
2978,250.0,1,11250000.0
2984,47.5,0,1662500.0
2985,87.5,0,3062500.0
2986,1.0,0,25000.0
2987,300.01,2,14760191.99
2988,553.08,6,31333088.16
2989,0.66,0,16500.0
2990,605.53,8,40906579.15
2991,4.69,0,117175.0
2992,2649.9,50,0.0
2993,76.53,1,0.0
2994,676.39,7,676.39
2997,315.0,2,17325000.0
2998,600.0,7,33600000.0
2999,52.0,0,1536000.0
3000,250.0,1,250.0
3001,15.0,0,15.0
3003,182.4,1,5946240.0
3004,23.75,0,665000.0
3005,189.25,1,8629800.0
3006,214.3,1,8036250.0
3007,366.0,4,61800.0
3008,450.0,12,35325000.0
3009,366.0,4,22618800.0
3010,716.0,14,53986400.0
3011,140.0,2,9240000.0
3012,72.6,0,2419032.0
3013,661.5,9,39690000.0
3015,1.0,0,25000.0
3016,220.46,1,10038425.64
3017,411.72,4,22554433.32
3018,0.66,0,16500.0
3019,508.84,7,33664854.4
3020,4.69,0,117175.0
3021,1851.8,35,0.0
3022,61.36,1,0.0
3025,590.0,3,29500000.0
3026,170.0,1,7650000.0
3027,200.0,1,9000000.0
3028,19.0,0,480000.0
3029,402.66,3,15075187.74
3030,1245.17,10,53465109.46
3031,32.74,0,163700.0
3032,1100.0,15,50000.0
3033,150.0,2,10350000.0
3034,110.0,1,6160000.0
3044,661.22,6,31738560.0
3045,661.22,6,31738560.0
3046,42.2,0,1215360.0
3047,2142.76,20,105423792.0
3048,138.0,0,3394800.0
3056,454.84,5,22578257.6
3057,1651.0,19,82550000.0
3058,380.6,3,19501944.0
3059,611.5,5,32201590.0
3060,510.68,5,27372448.0
3061,300.0,3,16710000.0
3062,420.06,5,22876467.6
3063,531.3,8,31814244.0
3064,449.88,7,26362968.0
3065,507.2,9,29924800.0
3066,5.0,0,298000.0
3067,10.0,0,598000.0
3068,469.6,9,28082080.0
3069,35.0,0,1575000.0
3070,821.24,17,49767144.0
3074,110.0,1,5500000.0
3075,135.0,1,7290000.0
3076,100.0,1,5200000.0
3077,365.5,4,20468000.0
3079,787.76,10,787.76
3083,270.0,3,17685000.0
3084,210.0,2,11865000.0
3085,270.0,5,19035000.0
3086,212.0,5,16960000.0
3087,1098.0,28,88389000.0
3088,357.0,2,16065000.0
3089,463.0,3,22224000.0
3090,2.0,0,120000.0
3091,1.0,0,60000.0
3092,2.0,0,120000.0
3093,2.5,0,150000.0
3094,1.0,0,60000.0
3095,2.5,0,150000.0
3096,2.0,0,120000.0
3102,50.0,0,1500000.0
3103,150.0,0,5250000.0
3104,60.0,0,2460000.0
3105,25.0,0,1000000.0
3106,202.84,1,9264919.84
3107,1757.85,16,90705060.0
3108,423.17,3,21654878.41
3109,33.8,0,676000.0
3110,14.0,0,490000.0
3113,30.0,0,1050000.0
3114,525.0,2,18375000.0
3117,560.0,4,26320000.0
3118,540.0,7,31536000.0
3119,354.0,7,22585200.0
3120,840.0,22,59577000.0
3121,4.16,0,166400.0
3122,0.96,0,0.0
3123,3564.67,95,246496930.5
3124,21.03,0,0.0
3125,44.31,1,0.0
3126,222.55,2,11146639.3
3127,17.57,0,351400.0
3128,75.13,0,3181004.2
3139,563.94,2,20301840.0
3144,261.0,2,11170800.0
3145,53.6,0,1340000.0
3146,1244.2,9,53189550.0
3147,2.84,0,156310.0
3148,200.0,1,200.0
3149,100.0,0,100.0
3150,420.0,2,18732000.0
3151,200.0,1,10560000.0
3152,630.0,9,40698000.0
3153,510.0,8,35700000.0
3154,1240.0,42,119040000.0
3155,150.0,0,5250000.0
3156,700.2,7,700.2
3157,8.35,0,8.35
3158,831.45,10,831.45
3168,6444.0,147,425175120.0
3169,10.0,0,461860.0
3170,34.0,0,918000.0
3171,54.0,1,540000.0
3172,660.0,15,4620000.0
3173,510.0,6,29325000.0
3174,49.0,0,1666000.0
3177,1701.02,36,120772420.0
3178,138.68,2,8917124.0
3180,24.14,0,830416.0
3181,5.25,0,262500.0
3182,105.9,1,5856270.0
3183,388.45,6,25870770.0
3184,437.26,9,31482720.0
3185,1313.82,31,96446895.566
3186,225.0,1,6750000.0
3187,415.64,2,12984593.6
3188,1026.65,14,59357823.05
3189,11.32,0,469780.0
3190,0.3,0,0.0
3191,4700.0,100,531100000.0
3192,948.97,11,0.0
3193,1028.33,17,0.0
3194,3101.4,67,0.0
3200,202.0,2,0.0
3201,987.0,29,67116000.0
3203,87.0,0,4350000.0
3204,1000.0,16,105.0
3205,1900.0,26,106400000.0
3206,18.24,0,375744.0
3207,1612.56,17,84051464.88
3216,514.35,4,24057178.2
3217,12.65,0,189750.0
3218,766.25,11,45547432.5
3219,10.77,0,215400.0
3220,1425.99,25,87005353.86
3221,16.7,0,367400.0
3222,5.0,0,50000.0
3223,295.29,2,14232978.0
3224,138.0,1,6913800.0
3225,82.76,0,2482800.0
3226,50.0,0,2050000.0
3227,420.0,2,18060000.0
3229,1.0,0,1.0
3230,394.5,3,17519745.0
3231,475.8,5,25540944.0
3232,637.3,10,37677176.0
3233,736.5,15,48019800.0
3234,9.6,0,540864.0
3235,15.1,0,510440.4
3236,2367.1,61,178668708.0
3237,181.6,3,11551576.0
3238,19.0,0,855000.0
3242,2758.5,28,42.47
3243,184.0,1,27.0
3244,135.0,0,6480000.0
3245,50.0,0,2400000.0
3246,59.0,0,2950000.0
3247,514.0,4,26728000.0
3248,620.07,6,29639346.0
3249,41.33,0,1185344.4
3250,1092.62,10,53538380.0
3251,417.77,3,10235365.0
3252,96.41,0,3306863.0
3263,52.0,0,52.0
3264,300.0,1,11100000.0
3265,271.6,2,14286160.0
3266,32.9,0,1118600.0
3267,350.75,6,21956950.0
3268,12.6,0,516000.0
3269,1788.78,43,120295455.0
3270,130.0,2,6824200.0
3279,874.0,13,874.0
3280,2063.0,43,2063.0
3281,150.0,1,7050000.0
3282,316.44,1,10822248.0
3283,330.0,3,15642000.0
3284,261.9,2,12178350.0
3285,18.4,0,513360.0
3286,1480.49,11,72247912.0
3287,192.92,0,4236523.2
3288,230.0,2,10200730.0
3289,230.0,3,14918490.0
3290,218.0,5,15347200.0
3291,258.0,5,17311800.0
3292,1600.0,42,118400000.0
3293,36.0,0,1080000.0
3294,412.75,3,19399250.0
3298,60.0,0,720000.0
3299,232.5,2,10894950.0
3300,13.9,0,390812.4
3301,369.0,3,17712000.0
3302,10.0,0,550000.0
3303,8.0,0,8.0
3304,487.7,6,27408740.0
3305,20.0,0,20.0
3306,68.35,0,3581540.0
3307,10.0,0,600000.0
3308,10.0,0,540000.0
3309,6.6,0,6.6
3310,956.1,16,58513320.0
3314,8060.0,196,509392000.0
3315,1314.5,19,80526270.0
3316,8.5,0,229500.0
3317,235.0,1,7050000.0
3318,167.0,4,7388080.0
3319,298.0,3,15138400.0
3320,162.2,1,8677700.0
3321,455.2,5,23943520.0
3322,384.42,4,20335818.0
3323,261.0,2,13415400.0
3324,295.25,3,14880600.0
3325,951.7,9,47204320.0
3326,945.35,13,52561460.0
3327,1303.13,19,74017784.0
3328,508.33,13,33549780.0
3329,972.45,36,74295180.0
3331,500.0,9,33500000.0
3332,600.0,18,49200000.0
3333,120.0,1,5760000.0
3338,402.0,6,23291880.0
3339,482.1,10,30256596.0
3340,321.44,9,23143680.0
3341,2716.8,84,203624160.0
3342,527.5,30,474750.0
3343,947.0,66,852300.0
3344,464.5,6,464500.0
3345,2087.5,41,2087500.0
3346,244.5,3,244500.0
3347,238.0,7,238000.0
3348,113.0,1,113000.0
3349,1358.5,35,1358500.0
3350,3471.5,96,3471500.0
3351,180.0,1,8460000.0
3352,150.0,1,7050000.0
3353,185.0,1,9250000.0
3354,150.0,1,7650000.0
3355,70.0,0,4060000.0
3356,80.0,0,4640000.0
3359,273.35,0,4701620.0
3360,55.4,0,3124560.0
3361,103.6,1,5604760.0
3362,722.0,7,31860000.0
3363,722.0,7,36897500.045
3364,600.0,9,34981200.0
3365,529.1,12,37832766.4
3366,696.0,20,57072000.0
3367,1867.8,77,179308800.0
3369,220.0,1,7480000.0
3370,302.0,2,14496000.0
3371,400.5,2,5000242.5
3372,3980.0,142,1440760.0
3373,375.0,1,17625000.0
3374,808.0,5,35228800.0
3381,250.0,2,250.0
3382,464.0,7,0.0
3383,580.0,12,580.0
3384,878.5,24,61495000.0
3385,0.0,0,0.0
3386,56.9,0,2213410.0
3387,98.3,0,5111600.0
3388,52.0,0,5200.0
3389,231.5,1,10649000.0
3390,270.1,2,12592062.0
3391,19.0,0,531468.0
3392,19.38,0,687602.4
3394,357.0,3,17136000.0
3395,33.4,0,1639940.0
3396,260.16,3,14308800.0
3397,248.0,5,15872000.0
3398,359.24,2,15088080.0
3399,25.0,0,840000.0
3400,2.31,0,0.0
3402,492.46,3,23933556.0
3403,43.72,0,1573920.0
3404,832.18,11,51478654.8
3405,75.0,0,3480000.0
3406,136.0,1,6310400.0
3407,2.74,0,82200.0
3410,466.14,4,466.14
3411,595.16,5,595.16
3412,481.14,4,481.14
3413,52.12,0,52.12
3414,401.64,3,20001672.0
3415,64.5,0,1870500.0
3416,595.16,5,28686712.0
3417,52.12,0,1459360.0
3418,401.64,3,20001672.0
3419,64.5,0,1870500.0
3420,638.53,7,0.0
3424,290.0,1,12760000.0
3425,60.0,0,2280000.0
3434,247.0,0,6422000.0
3436,389.6,3,16760592.0
3437,420.3,4,21821976.0
3438,605.9,8,34705952.0
3439,27.6,0,1402080.0
3440,15.0,0,859200.0
3441,759.1,14,47504478.0
3442,48.0,0,2744640.0
3443,3.3,0,125400.0
3444,2456.1,62,184944330.0
3445,216.3,4,13804266.0
3446,124.1,1,5584500.0
3453,1230.0,27,92250000.0
3454,40.0,0,1240000.0
3455,7.5,0,232500.0
3456,837.08,11,48994544.0
3459,22.83,0,785352.0
3460,4.32,0,216864.0
3461,516.14,3,24258580.0
3462,1128.27,12,1128.27
3463,1128.27,12,57541770.0
3464,483.87,5,14806422.0
3465,120.38,0,3370640.0
3466,9161.29,125,0.0
3467,371.0,3,54200.0
3468,609.5,9,41202200.0
3470,1136.31,18,58860858.0
3471,1631.28,30,86784096.0
3472,3718.0,67,189618000.0
3473,824.27,8,39564960.0
3474,47.66,0,1477460.0
3482,620.0,5,26350000.0
3483,268.0,2,12328000.0
3484,800.0,8,40160000.0
3485,2320.88,25,106760480.0
3486,2150.78,23,102265287.44
3487,116.2,0,3114160.0
3488,53.9,0,808500.0
3489,13.4,0,402000.0
3490,2914.76,44,181123186.4
3491,15105.89,308,1071241207.8
3493,30.0,0,810000.0
3494,50.0,0,50.0
3498,62.0,0,2108.0
3499,2.0,0,72000.0
3500,80.0,0,3920000.0
3501,500.0,2,500.0
3502,500.0,3,500.0
3503,400.0,3,0.0
3504,400.0,3,0.0
3505,500.0,5,0.0
3506,2000.0,52,140000000.0
3507,181.9,1,8549300.0
3508,10.06,0,402400.0
3509,353.4,4,18694860.0
3510,5.35,0,205975.0
3511,15.28,0,762472.0
3512,416.89,6,24763266.0
3513,232.42,3,13526844.0
3514,72.81,1,3327052.95
3515,1200.39,27,84387417.0
3524,200.0,1,8600000.0
3525,50.0,0,2300000.0
3526,178.6,1,9108600.0
3527,3000.0,15,162000000.0
3528,533.27,7,533.27
3529,1012.36,15,1012.36
3530,39.77,0,39.77
3531,424.92,5,24985296.0
3532,108.35,1,3792250.0
3533,1012.36,15,56489688.0
3534,81.45,0,3958470.0
3535,39.77,0,1153330.0
3536,424.92,5,24985296.0
3537,108.35,1,3792250.0
3538,296.0,3,16280000.0
3539,311.0,5,22081000.0
3540,765.5,17,63536500.0
3541,639.1,6,639.1
3542,248.45,2,248.45
3543,639.1,6,31571540.0
3544,248.44,2,7204760.0
3546,244.6,2,12122376.0
3547,12.0,0,356832.0
3548,390.4,2,14522880.0
3549,5.0,0,0.0
3551,550.16,4,25747488.0
3552,500.0,3,23500000.0
3553,211.12,1,9922640.0
3554,3.5,0,0.0
3555,1.94,0,0.0
3556,338.0,4,17914000.0
3557,509.0,9,36648000.0
3559,850.0,10,45050000.0
3561,153.5,1,7675000.0
3562,192.0,2,10444800.0
3563,284.0,4,16926400.0
3564,587.0,10,35924400.0
3566,482.98,6,0.0
3568,911.0,7,0.0
3569,404.72,4,20911072.96
3570,1.06,0,33920.0
3571,2.42,0,116644.0
3572,390.68,6,22642250.08
3573,7.64,0,406448.0
3574,2003.84,42,132694284.8
3580,400.0,4,44.9
3581,653.4,8,49.2
3582,42.0,0,25.0
3583,25.0,0,1075000.0
3584,90.0,0,4140000.0
3585,225.0,1,10350000.0
3586,100.0,1,6600000.0
3587,175.0,1,7875000.0
3588,203.0,2,10353000.0
3589,295.0,4,17700000.0
3590,1334.0,26,80040000.0
3591,284.15,2,15118200.75
3592,1.0,0,25000.0
3593,602.52,8,38650452.96
3594,0.66,0,16500.0
3595,643.83,11,47572598.7
3596,4.69,0,117175.0
3597,2416.6,55,0.0
3598,50.63,1,0.0
3600,278.0,2,13621755.0
3601,396.34,5,23225524.0
3602,11.03,0,441200.0
3603,524.64,10,32737536.0
3604,14.3,0,790790.0
3605,10.04,0,406620.0
3606,93.23,2,4428425.0
3607,1049.65,26,76624450.0
3608,24.15,0,1415190.0
3609,17.64,0,758520.0
3612,604.3,3,41000.0
3620,400.0,4,54000.0
3621,270.0,3,15579000.0
3622,10.0,0,0.0
3623,90.0,1,5832000.0
3624,120.0,2,7656000.0
3625,120.0,2,7656000.0
3626,0.94,0,0.0
3627,3618.31,98,257768404.4
3628,9.62,0,384800.0
3629,4.0,0,0.0
3630,1.33,0,0.0
3631,24.53,0,981200.0
3632,614.2,6,31655868.0
3633,36.8,0,1138003.2
3634,861.3,13,53228340.0
3635,13.0,0,482040.0
3636,1466.6,28,101430056.0
3637,60.5,1,2722500.0
3638,8.0,0,0.0
3640,6159.73,129,393237163.2
3641,89.44,1,3996894.72
3642,9.0,0,243000.0
3643,685.5,5,29750700.0
3644,278.5,2,13757900.0
3645,451.0,5,23091200.0
3646,103.94,1,6444280.0
3647,117.76,1,7324672.0
3648,105.56,1,6671392.0
3649,351.0,4,19743750.0
3650,108.18,1,6836976.0
3651,197.94,3,12866100.0
3652,220.92,3,13003.793
3653,109.24,1,7198916.0
3654,230.0,3,15042000.0
3655,519.28,8,31312584.0
3656,435.94,7,26105.831
3657,442.9,7,27105480.0
3658,10.0,0,630000.0
3659,5.2,0,222669.72
3660,54.34,0,2564848.0
3661,1419.86,25,86857095.78
3662,25.0,0,25.0
3665,300.0,1,11850000.0
3666,254.64,1,9762897.6
3667,65.0,0,1300000.0
3668,150.0,0,6000000.0
3669,750.0,5,33750000.0
3670,210.0,1,9366000.0
3671,200.0,1,4000000.0
3675,150.0,0,150.0
3684,150.0,0,150.0
3689,4.21,0,231550.0
3690,564.19,12,564.19
3691,54.7,0,54.7
3692,62.65,1,62.65
3696,578.7,3,578.7
3697,564.19,12,37010864.0
3698,54.7,0,3216360.0
3699,37.65,0,1317750.0
3700,110.0,1,3300000.0
3701,668.84,6,33575768.0
3702,649.35,8,43896060.0
3703,97.75,1,4398750.0
3704,593.55,8,39767850.0
3705,123.3,0,5425200.0
3707,1904.5,14,81131700.0
3708,444.0,2,11544000.0
3709,3.0,0,99999.0
3710,650.48,6,33955056.0
3714,360.0,2,17280000.0
3715,251.58,1,10365096.0
3716,167.88,2,9549014.4
3717,174.94,2,10066047.6
3718,27.15,0,937598.1
3719,140.0,1,7364000.0
3720,212.0,2,11236000.0
3725,814.85,7,44653780.0
3726,652.71,7,37400283.0
3727,1.5,0,51570.0
3728,0.39,0,14605.5
3729,0.11,0,2200.0
3730,649.47,8,38708412.0
3731,1.92,0,80102.4
3732,1505.45,23,87466645.0
3733,760.32,6,26504755.2
3734,7059.74,103,0.0
3735,571.6,6,33895880.0
3736,1110.6,17,78852600.0
3737,625.1,14,48882820.0
3738,2409.55,59,189342439.0
3739,174.06,2,11836080.0
3740,49.5,0,2019600.0
3742,102.3,1,5115000.0
3743,83.6,1,5099600.0
3744,908.68,10,49067286.0
3745,3473.06,60,218630638.0
3746,186.0,1,9858000.0
3747,623.67,10,36921264.0
3748,568.14,6,27952488.0
3749,568.14,6,27952488.0
3750,51.2,0,1511424.0
3751,1218.74,12,61424496.0
3752,300.73,3,7578396.0
3753,63.31,0,2233576.8
3768,1688.47,14,78007314.0
3769,35.55,0,1066500.0
3770,1080.0,4,35640000.0
3771,500.0,3,22500000.0
3772,300.0,2,13500000.0
3773,100.0,0,4200000.0
3774,120.0,0,6000000.0
3775,250.0,2,12500000.0
3776,250.0,2,12500000.0
3777,150.0,2,10200000.0
3778,300.0,1,13800000.0
3779,515.0,4,27192000.0
3780,494.0,5,27170000.0
3781,519.0,7,35292000.0
3782,535.0,13,36915000.0
3783,154.0,5,12320000.0
3784,1348.0,48,105144000.0
3786,1900.0,18,137180000.0
3789,51.04,0,1633280.0
3792,24.14,0,830416.0
3793,2.19,0,109500.0
3794,254.0,1,254.0
3795,142.0,0,142.0
3796,485.0,5,485.0
3797,297.0,2,297.0
3798,504.0,6,504.0
3799,20.0,0,20.0
3800,470.0,9,470.0
3801,15.0,0,1125000.0
3802,651.0,20,45570000.0
3806,430.0,3,21930000.0
3807,1.0,0,0.0
3808,1594.98,12,76559040.0
3809,217.49,1,6263712.0
3810,216.0,1,2376000.0
3811,20.0,0,0.0
3812,163.85,1,7995880.0
3813,66.95,0,2276300.0
3814,5.0,0,160000.0
3815,0.2,0,0.0
3817,629.7,5,33248160.0
3818,22.18,0,702662.4
3819,512.0,8,30412800.0
3820,1200.0,20,72000000.0
3821,1361.3,22,81405740.0
3822,150.0,1,7800000.0
3823,150.0,2,7950000.0
3824,800.0,11,43200000.0
3825,100.0,0,3600000.0
3826,711.0,8,46.3
3827,590.8,9,54.5
3828,245945.0,4729,56.6
3829,70.0,1,39.62
3830,110.9,1,25.0
3843,82.0,0,4100000.0
3844,190.5,3,13716000.0
3845,102.0,1,6007800.0
3848,6500.0,92,552500000.0
3849,3000.0,81,343200000.0
3850,278.6,2,13283648.0
3851,35.91,0,718200.0
3852,4.0,0,40000.0
3853,4500.0,91,585000000.0
3854,119.0,1,6247500.0
3855,113.0,1,7345000.0
3857,662.0,15,52298000.0
3858,2.0,0,76000.0
3863,190.67,1,3813400.0
3864,18.69,0,280350.0
3865,391.9,2,16824267.0
3866,486.2,5,25340744.0
3867,624.1,9,36272692.0
3868,726.4,14,46053760.0
3869,5.1,0,290241.0
3870,11.5,0,392679.0
3871,2653.4,72,201870672.0
3872,174.4,3,11679568.0
3873,184.3,1,8293500.0
3874,840.1,5,33629203.0
3875,25.8,0,851400.0
3878,51.08,0,2605080.0
3881,420.0,3,18480000.0
3882,48.46,1,3580.612
3883,4.08,0,89760.0
3886,647.45,7,47.1
3887,736.75,11,53.9
3888,2062.0,34,54.7
3889,38.0,0,39.724
3890,98.6,1,25.0
3898,483.31,4,25275663.07
